날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,270800,11481,12166,11481,12117,Naver
2025-06-05,270810,11805,12285,11800,12125,Naver
2025-06-05,271050,4495,4510,4400,4445,Naver
2025-06-05,271060,8285,8285,8180,8235,Naver
2025-06-05,272560,111793,111838,111788,111833,Naver
2025-06-05,272570,110169,110253,109813,109813,Naver
2025-06-05,272580,55334,55359,55329,55354,Naver
2025-06-05,272910,107752,107752,107381,107396,Naver
2025-06-05,273130,117203,117203,116355,116469,Naver
2025-06-05,273140,112242,112282,112237,112282,Naver
2025-06-05,275280,15770,16460,15680,16355,Naver
2025-06-05,275290,11285,11825,11170,11755,Naver
2025-06-05,275300,8795,9275,8775,9190,Naver
2025-06-05,275750,3910,3910,3765,3825,Naver
2025-06-05,275980,16924,17286,16695,17251,Naver
2025-06-05,276000,14408,14727,14403,14613,Naver
2025-06-05,276650,30382,30977,30003,30834,Naver
2025-06-05,276970,7399,7446,7376,7409,Naver
2025-06-05,276990,18015,18215,17920,18055,Naver
2025-06-05,277540,16777,17297,16422,16952,Naver
2025-06-05,277630,27935,29850,27751,28984,Naver
2025-06-05,277640,13417,14091,13323,13952,Naver
2025-06-05,277650,15720,16270,15565,16190,Naver
2025-06-05,278240,8022,8629,7967,8375,Naver
2025-06-05,278530,12845,13600,12810,13475,Naver
2025-06-05,278540,11895,12550,11830,12410,Naver
2025-06-05,278620,115860,115909,115840,115885,Naver
2025-06-05,279530,11265,11643,11090,11536,Naver
2025-06-05,279540,10805,11175,10745,11125,Naver
2025-06-05,280320,19903,19903,19341,19755,Naver
2025-06-05,280920,11665,12150,11515,12145,Naver
2025-06-05,280930,12166,12495,12131,12406,Naver
2025-06-05,280940,4535,4540,4440,4455,Naver
2025-06-05,281990,13181,13626,12939,13542,Naver
2025-06-05,282000,108583,108875,108519,108830,Naver
2025-06-05,283580,11688,11727,11473,11561,Naver
2025-06-05,284430,13046,13205,12958,13111,Naver
2025-06-05,284980,13032,13682,12634,13657,Naver
2025-06-05,285690,11905,12355,11780,12310,Naver
2025-06-05,287180,34015,34950,33635,34570,Naver
2025-06-05,289040,10405,10955,10405,10880,Naver
2025-06-05,289250,10405,11013,10405,10918,Naver
2025-06-05,289260,9163,9707,9068,9602,Naver
2025-06-05,289480,7908,7987,7869,7898,Naver
2025-06-05,289670,56205,56274,55665,55798,Naver
2025-06-05,290080,8555,8742,8074,8546,Naver
2025-06-05,290130,12945,13779,12945,13691,Naver
