날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,315930,22925,23465,22925,23175,Naver
2025-06-05,315960,20430,20975,20430,20810,Naver
2025-06-05,316300,11502,11624,11502,11604,Naver
2025-06-05,316670,6035,6150,6035,6060,Naver
2025-06-05,319640,21133,21143,21014,21049,Naver
2025-06-05,321410,9812,9812,9734,9734,Naver
2025-06-05,322400,10600,10755,10585,10720,Naver
2025-06-05,322410,14728,14929,14728,14802,Naver
2025-06-05,325010,15200,15515,15200,15350,Naver
2025-06-05,325020,14571,14750,14483,14643,Naver
2025-06-05,326230,9184,9203,9115,9164,Yahoo
2025-06-05,326240,14545,15045,14545,14855,Naver
2025-06-05,328370,15430,15575,15415,15505,Naver
2025-06-05,329200,3999,4008,3963,3975,Naver
2025-06-05,329650,13477,13477,13336,13423,Naver
2025-06-05,329660,15936,15961,15852,15882,Naver
2025-06-05,329670,18504,18504,18321,18365,Naver
2025-06-05,329750,12334,12349,12264,12279,Naver
2025-06-05,332500,24810,25345,24810,25100,Naver
2025-06-05,332610,120201,120201,119601,119896,Naver
2025-06-05,332620,87056,87056,86236,86471,Naver
2025-06-05,332930,48445,49425,48445,48975,Naver
2025-06-05,332940,15455,15735,15455,15650,Naver
2025-06-05,334690,4997,5002,4942,4997,Naver
2025-06-05,334700,5410,5464,5410,5415,Naver
2025-06-05,336160,100928,101038,100928,100979,Naver
2025-06-05,337120,13485,13590,13485,13560,Naver
2025-06-05,337140,13415,13590,13295,13515,Naver
2025-06-05,337150,13600,13755,13600,13685,Naver
2025-06-05,337160,14410,14720,14410,14540,Naver
2025-06-05,341850,4538,4538,4420,4453,Yahoo
2025-06-05,352540,10700,10700,10628,10675,Naver
2025-06-05,352560,11473,11473,11439,11454,Naver
2025-06-05,354240,10302,10302,10157,10171,Naver
2025-06-05,354350,18980,18980,18820,18855,Naver
2025-06-05,354500,12210,12430,12195,12275,Naver
2025-06-05,356540,107042,107072,106815,106856,Naver
2025-06-05,357870,56085,56090,56085,56090,Naver
2025-06-05,359210,14185,14385,14160,14275,Naver
2025-06-05,360140,9974,10049,9914,10004,Naver
2025-06-05,360150,8655,8680,8595,8610,Naver
2025-06-05,360200,20286,20296,20168,20211,Naver
2025-06-05,360750,20071,20086,19953,19992,Naver
2025-06-05,361580,20925,21385,20925,21175,Naver
2025-06-05,363510,109114,109114,109105,109105,Naver
2025-06-05,363570,100421,100756,100421,100549,Naver
2025-06-05,363580,10945,11270,10945,11115,Naver
2025-06-05,364690,14770,14950,14745,14805,Naver
2025-06-05,364960,5800,5925,5790,5875,Naver
2025-06-05,364970,7285,7330,7190,7220,Naver
2025-06-05,364980,6640,6880,6620,6815,Naver
2025-06-05,364990,5430,5540,5430,5490,Naver
2025-06-05,365000,3790,3855,3755,3830,Naver
2025-06-05,365040,14125,14270,14050,14160,Naver
2025-06-05,365780,88491,88515,88195,88214,Naver
2025-06-05,367380,22492,22522,22372,22422,Naver
2025-06-05,367740,12587,12926,12587,12802,Naver
2025-06-05,367760,10655,11060,10655,10910,Naver
2025-06-05,367770,12410,12755,12365,12700,Naver
2025-06-05,368190,6695,6825,6695,6750,Naver
2025-06-05,368590,21761,21790,21646,21691,Naver
2025-06-05,368680,6720,6860,6720,6805,Yahoo
2025-06-05,371150,7840,7840,7612,7647,Naver
2025-06-05,371160,7875,7915,7825,7875,Naver
2025-06-05,371450,11416,11416,11247,11267,Naver
2025-06-05,371460,9325,9335,9177,9271,Naver
2025-06-05,371470,6802,6946,6722,6742,Naver
2025-06-05,371870,7691,7766,7552,7661,Naver
2025-06-05,372330,7889,7894,7785,7859,Naver
2025-06-05,373490,11500,11745,11500,11610,Naver
2025-06-05,373790,14284,14574,14284,14574,Naver
2025-06-05,375270,11673,11673,11530,11648,Naver
2025-06-05,375760,9096,9245,9086,9195,Naver
2025-06-05,375770,9200,9385,9200,9300,Naver
2025-06-05,376410,9137,9326,9137,9246,Naver
2025-06-05,377990,11270,11312,11125,11275,Naver
2025-06-05,379780,17471,17491,17377,17417,Naver
2025-06-05,379790,14602,14689,14592,14597,Naver
2025-06-05,379800,18323,18348,18226,18265,Naver
2025-06-05,379810,19595,19624,19490,19535,Naver
2025-06-05,380340,9125,9345,9085,9280,Naver
2025-06-05,381170,22924,22974,22809,22849,Naver
2025-06-05,381180,17926,17946,17826,17856,Naver
2025-06-05,381560,6703,6877,6703,6818,Naver
2025-06-05,381570,6840,6919,6775,6880,Naver
2025-06-05,385510,21355,21390,20935,21285,Naver
2025-06-05,385520,7080,7245,7050,7205,Naver
2025-06-05,385540,108504,108806,108504,108524,Naver
2025-06-05,385550,110642,110662,110637,110657,Naver
2025-06-05,385560,77926,78604,77926,78178,Naver
2025-06-05,385590,8400,8520,8370,8425,Naver
2025-06-05,385600,5655,5805,5650,5760,Naver
2025-06-05,385710,8000,8095,7985,7995,Naver
2025-06-05,385720,10580,10680,10555,10605,Naver
2025-06-05,387270,16499,16499,16350,16395,Naver
2025-06-05,387280,6410,6565,6355,6535,Naver
2025-06-05,388280,7305,7360,7305,7360,Naver
2025-06-05,388420,9890,10298,9800,10154,Naver
2025-06-05,390390,23349,23384,23180,23255,Naver
2025-06-05,390400,5481,5511,5412,5427,Naver
2025-06-05,391600,8845,8845,8273,8332,Naver
2025-06-05,391670,10862,10872,10818,10823,Naver
2025-06-05,394660,10008,10112,9954,9988,Naver
2025-06-05,394670,5524,5554,5469,5529,Naver
2025-06-05,395150,3210,3265,3210,3250,Naver
2025-06-05,395160,9010,9260,8900,9090,Naver
2025-06-05,395170,7332,7481,7332,7427,Naver
2025-06-05,395270,10021,10440,10006,10306,Naver
2025-06-05,395280,4175,4265,4175,4230,Naver
2025-06-05,395290,9290,9410,9245,9365,Naver
2025-06-05,395750,8620,8780,8620,8755,Naver
2025-06-05,395760,9340,9390,9275,9355,Naver
2025-06-05,396500,10241,10606,10181,10431,Naver
2025-06-05,396510,5389,5389,5187,5231,Naver
2025-06-05,396520,6433,6473,6239,6403,Naver
2025-06-05,397420,51734,51734,51680,51680,Naver
2025-06-05,399110,15584,15644,15405,15474,Naver
2025-06-05,399580,6376,6440,6307,6371,Naver
2025-06-05,400570,10370,10370,10310,10310,Naver
2025-06-05,400580,10515,10515,10461,10466,Naver
2025-06-05,400590,11845,11925,11845,11925,Naver
2025-06-05,400970,7160,7310,7160,7250,Naver
2025-06-05,401170,6212,6397,6212,6377,Naver
2025-06-05,401470,7635,7795,7635,7745,Naver
2025-06-05,401590,9661,9661,9591,9616,Naver
2025-06-05,402460,7085,7215,7085,7185,Naver
2025-06-05,402970,11237,11242,11161,11198,Naver
2025-06-05,403790,22599,23053,22579,22778,Naver
2025-06-05,404120,13490,13490,13315,13450,Naver
2025-06-05,404260,11225,11365,11110,11250,Naver
2025-06-05,404540,11338,11467,11228,11358,Naver
2025-06-05,404650,11186,11340,11111,11281,Naver
2025-06-05,407300,7501,7541,7436,7531,Naver
2025-06-05,407310,7858,7997,7858,7947,Naver
2025-06-05,407820,7620,7680,7620,7655,Naver
2025-06-05,407830,13580,13580,13440,13470,Naver
2025-06-05,409810,7320,7330,7300,7330,Naver
2025-06-05,409820,11990,12040,11990,12000,Naver
