날짜,종목코드,시가,고가,저가,종가,출처
2025-06-30,009620,1532,1742,1301,1392,Naver
2025-06-30,009680,10460,11400,10080,10280,Naver
2025-06-30,009730,911,930,765,798,Naver
2025-06-30,009770,28500,31000,28100,29400,Naver
2025-06-30,009780,8370,10430,8220,9160,Naver
2025-06-30,009830,30300,38300,29600,31600,Naver
2025-06-30,009835,25100,30900,24400,25950,Naver
2025-06-30,009900,8490,8930,8020,8200,Naver
2025-06-30,009970,118400,139700,117400,139100,Naver
2025-06-30,010040,2360,2490,2310,2410,Naver
2025-06-30,010060,71200,82000,70000,72800,Naver
2025-06-30,010100,4305,4830,4205,4275,Naver
2025-06-30,010120,49700,64900,47900,59800,Naver
2025-06-30,010130,731000,909000,718000,819000,Naver
2025-06-30,010140,17060,18550,16050,16760,Naver
2025-06-30,010170,698,952,652,920,Naver
2025-06-30,010240,5250,5550,5170,5340,Naver
2025-06-30,010280,4974,8006,4864,6205,Naver
2025-06-30,010470,6170,6480,6100,6190,Naver
2025-06-30,010580,1241,2060,1218,1668,Naver
2025-06-30,010660,5140,5900,4395,5630,Naver
2025-06-30,010690,8060,9140,7910,8220,Naver
2025-06-30,010770,5640,6120,3900,5380,Naver
2025-06-30,010780,21050,24900,20600,21050,Naver
2025-06-30,010820,3665,4440,3605,3850,Naver
2025-06-30,010950,55300,66900,54500,59900,Naver
2025-06-30,010955,37400,42800,36800,40050,Naver
2025-06-30,010960,3490,3650,3385,3450,Naver
2025-06-30,011000,3500,3555,2400,2565,Naver
2025-06-30,011040,5910,6080,5870,5960,Naver
2025-06-30,011070,144700,156800,140100,147400,Naver
2025-06-30,011080,18282,18827,8781,10393,Naver
2025-06-30,011150,2930,3105,2925,2995,Naver
2025-06-30,011170,59200,69600,58100,58800,Naver
2025-06-30,011200,22350,25350,21550,22500,Naver
2025-06-30,011210,43000,49400,41600,45800,Naver
2025-06-30,011280,2230,2320,2095,2100,Naver
2025-06-30,011320,3630,4170,3610,3940,Naver
2025-06-30,011370,874,933,861,902,Naver
2025-06-30,011390,99500,124700,98200,100000,Naver
2025-06-30,011500,16370,16500,14520,14890,Naver
2025-06-30,011560,10600,13070,10550,12590,Naver
2025-06-30,011690,3205,4120,2950,3375,Naver
2025-06-30,011700,3180,5230,3120,4135,Naver
2025-06-30,011760,26750,30100,25950,29000,Naver
2025-06-30,011780,114800,129200,110800,112300,Naver
2025-06-30,011785,57100,60000,54900,56500,Naver
2025-06-30,011790,84594,111664,82432,103581,Naver
2025-06-30,011810,3220,3695,3180,3445,Naver
2025-06-30,011930,14230,15810,14180,14640,Naver
2025-06-30,012030,1409,1549,1370,1496,Naver
2025-06-30,012200,1430,1490,1413,1455,Naver
2025-06-30,012210,4110,4110,4110,4110,Naver
2025-06-30,012320,60400,68400,60100,61600,Naver
2025-06-30,012330,250500,302000,245000,287000,Naver
2025-06-30,012340,2772,3515,2700,2907,Naver
2025-06-30,012450,822000,987000,811000,848000,Naver
2025-06-30,012510,55700,76700,54300,67500,Naver
2025-06-30,012610,3240,3545,3110,3260,Naver
2025-06-30,012620,7590,8030,7400,7690,Naver
2025-06-30,012630,19590,24150,19370,23500,Naver
2025-06-30,012690,2800,2885,2725,2730,Naver
2025-06-30,012700,5760,6640,4705,4875,Naver
2025-06-30,012750,65300,72900,65300,68600,Naver
2025-06-30,012790,6740,6880,6520,6590,Naver
2025-06-30,012800,1296,1448,1287,1386,Naver
2025-06-30,012860,1454,1532,1449,1482,Naver
2025-06-30,013030,28350,32200,27750,30150,Naver
2025-06-30,013120,2555,2935,2530,2900,Naver
2025-06-30,013310,2870,3025,2745,2780,Naver
2025-06-30,013360,2315,2445,1750,1810,Naver
2025-06-30,013520,1986,2160,1929,2085,Naver
2025-06-30,013570,4340,4680,4285,4560,Naver
2025-06-30,013580,21050,25300,19330,20600,Naver
2025-06-30,013700,1085,1169,1074,1096,Naver
2025-06-30,013720,1531,1580,1107,1139,Naver
2025-06-30,013810,3015,3525,3005,3045,Naver
2025-06-30,013870,3890,4105,3730,4020,Naver
2025-06-30,013890,17440,17630,16220,17020,Naver
2025-06-30,013990,5230,6270,5210,5920,Naver
2025-06-30,014100,2145,2460,2045,2205,Naver
2025-06-30,014160,1182,1207,1045,1170,Naver
2025-06-30,014190,1487,1620,1475,1506,Naver
2025-06-30,014280,4550,4780,4435,4590,Naver
2025-06-30,014440,4410,4605,4365,4420,Naver
2025-06-30,014470,1653,1845,1626,1720,Naver
2025-06-30,014530,3480,4345,3425,3450,Naver
2025-06-30,014570,4900,5000,4795,4830,Naver
2025-06-30,014580,4635,5000,4535,4705,Naver
2025-06-30,014620,25900,36900,25800,29850,Naver
2025-06-30,014680,131800,172400,129700,171700,Naver
2025-06-30,014710,5850,9000,5740,8800,Naver
2025-06-30,014790,2640,2840,2605,2670,Naver
2025-06-30,014820,31050,32900,29700,31850,Naver
2025-06-30,014830,90000,98200,82700,91200,Naver
2025-06-30,014910,1197,1259,1157,1225,Naver
2025-06-30,014940,6250,6260,5100,5680,Naver
2025-06-30,014970,7430,9140,5400,5560,Naver
2025-06-30,015230,5600,6110,5500,5890,Naver
2025-06-30,015360,10520,11260,10200,10940,Naver
2025-06-30,015590,2575,2575,2575,2575,Naver
2025-06-30,015710,4200,4410,4105,4250,Naver
2025-06-30,015750,5600,6210,5450,5770,Naver
2025-06-30,015760,30550,41150,26700,39300,Naver
2025-06-30,015860,4470,5700,4420,5590,Naver
2025-06-30,015890,5120,5510,5030,5210,Naver
2025-06-30,016090,1919,1969,1873,1879,Naver
2025-06-30,016100,2270,2915,2245,2635,Naver
2025-06-30,016250,16350,17690,15760,16480,Naver
2025-06-30,016360,60300,79000,57800,73600,Naver
2025-06-30,016380,6150,6530,5890,6120,Naver
2025-06-30,016450,4140,4470,4025,4245,Naver
2025-06-30,016580,11750,12380,11690,12280,Naver
2025-06-30,016590,9550,14800,9540,12410,Naver
2025-06-30,016600,3455,4186,3404,3644,Naver
2025-06-30,016610,7470,8640,7240,8290,Naver
2025-06-30,016670,5250,5730,4600,4680,Naver
2025-06-30,016710,8740,11260,8650,9510,Naver
2025-06-30,016740,3250,3450,3180,3280,Naver
2025-06-30,016790,994,994,994,994,Naver
2025-06-30,016800,44350,46500,42900,43850,Naver
2025-06-30,016880,1945,3100,1852,2780,Naver
2025-06-30,016920,1510,1516,1236,1291,Naver
2025-06-30,017000,2850,3030,2790,2885,Naver
2025-06-30,017250,1024,1060,1013,1035,Naver
2025-06-30,017370,7070,9200,6800,7970,Naver
2025-06-30,017390,60100,61500,57100,57300,Naver
2025-06-30,017480,4635,4720,4530,4545,Naver
2025-06-30,017510,7100,8550,6990,7900,Naver
2025-06-30,017550,1829,1883,1784,1788,Naver
2025-06-30,017650,6800,8000,6770,7250,Naver
2025-06-30,017670,51500,57300,51500,56700,Naver
2025-06-30,017800,75000,91800,73400,86000,Naver
2025-06-30,017810,12700,13160,11750,12050,Naver
2025-06-30,017860,25203,28966,24609,24956,Naver
2025-06-30,017890,9400,10220,9180,9750,Naver
2025-06-30,017900,1889,2060,1882,2010,Naver
2025-06-30,017940,73600,81900,73100,78900,Naver
2025-06-30,017960,22000,26850,20650,26000,Naver
2025-06-30,018000,1484,1929,1259,1510,Naver
